api_key,namespace,field,group,dataset_lane,market,adoption_priority,stockvision_use,raw_rows,raw_cols,overlap_cols,coverage,avg_rank_std,status,error
tw_industry_pmi:新增出口訂單,tw_industry_pmi,新增出口訂單,taiwan macro,regime_context,tw,P1,regime and macro context,,,,,,materialize_error,RuntimeError: **Error: Cannot find data: finlab_tw_stock_item/price#収盤價.feather
tw_industry_pmi:進口原物料數量,tw_industry_pmi,進口原物料數量,taiwan macro,regime_context,tw,P1,regime and macro context,,,,,,materialize_error,RuntimeError: **Error: Cannot find data: finlab_tw_stock_item/price#収盤價.feather
tw_industry_pmi:未來六個月展望,tw_industry_pmi,未來六個月展望,taiwan macro,regime_context,tw,P1,regime and macro context,,,,,,materialize_error,RuntimeError: **Error: Cannot find data: finlab_tw_stock_item/price#収盤價.feather
tw_monetary_aggregates:年增率(%),tw_monetary_aggregates,年增率(%),taiwan macro,regime_context,tw,P1,regime and macro context,456.0,2.0,0.0,,,context_only_or_not_stock_panel,
tw_total_nmi:臺灣非製造業NMI,tw_total_nmi,臺灣非製造業NMI,taiwan macro,regime_context,tw,P1,regime and macro context,,,,,,materialize_error,RuntimeError: **Error: Cannot find data: finlab_tw_stock_item/price#収盤價.feather
tw_total_nmi:商業活動,tw_total_nmi,商業活動,taiwan macro,regime_context,tw,P1,regime and macro context,,,,,,materialize_error,RuntimeError: **Error: Cannot find data: finlab_tw_stock_item/price#収盤價.feather
tw_total_nmi:新增訂單,tw_total_nmi,新增訂單,taiwan macro,regime_context,tw,P1,regime and macro context,,,,,,materialize_error,RuntimeError: **Error: Cannot find data: finlab_tw_stock_item/price#収盤價.feather
tw_total_nmi:人力僱用,tw_total_nmi,人力僱用,taiwan macro,regime_context,tw,P1,regime and macro context,,,,,,materialize_error,RuntimeError: **Error: Cannot find data: finlab_tw_stock_item/price#収盤價.feather
tw_total_nmi:供應商交貨時間,tw_total_nmi,供應商交貨時間,taiwan macro,regime_context,tw,P1,regime and macro context,,,,,,materialize_error,RuntimeError: **Error: Cannot find data: finlab_tw_stock_item/price#収盤價.feather
tw_total_nmi:存貨,tw_total_nmi,存貨,taiwan macro,regime_context,tw,P1,regime and macro context,,,,,,materialize_error,RuntimeError: **Error: Cannot find data: finlab_tw_stock_item/price#収盤價.feather
tw_total_nmi:採購價格,tw_total_nmi,採購價格,taiwan macro,regime_context,tw,P1,regime and macro context,,,,,,materialize_error,RuntimeError: **Error: Cannot find data: finlab_tw_stock_item/price#収盤價.feather
tw_total_nmi:未完成訂單,tw_total_nmi,未完成訂單,taiwan macro,regime_context,tw,P1,regime and macro context,,,,,,materialize_error,RuntimeError: **Error: Cannot find data: finlab_tw_stock_item/price#収盤價.feather
tw_total_nmi:服務輸出出口,tw_total_nmi,服務輸出出口,taiwan macro,regime_context,tw,P1,regime and macro context,,,,,,materialize_error,RuntimeError: **Error: Cannot find data: finlab_tw_stock_item/price#収盤價.feather
tw_total_nmi:服務輸入進口,tw_total_nmi,服務輸入進口,taiwan macro,regime_context,tw,P1,regime and macro context,,,,,,materialize_error,RuntimeError: **Error: Cannot find data: finlab_tw_stock_item/price#収盤價.feather
tw_total_nmi:服務收費價格,tw_total_nmi,服務收費價格,taiwan macro,regime_context,tw,P1,regime and macro context,,,,,,materialize_error,RuntimeError: **Error: Cannot find data: finlab_tw_stock_item/price#収盤價.feather
tw_total_nmi:存貨觀感,tw_total_nmi,存貨觀感,taiwan macro,regime_context,tw,P1,regime and macro context,,,,,,materialize_error,RuntimeError: **Error: Cannot find data: finlab_tw_stock_item/price#収盤價.feather
tw_total_nmi:未來六個月展望,tw_total_nmi,未來六個月展望,taiwan macro,regime_context,tw,P1,regime and macro context,,,,,,materialize_error,RuntimeError: **Error: Cannot find data: finlab_tw_stock_item/price#収盤價.feather
tw_total_pmi:製造業PMI,tw_total_pmi,製造業PMI,taiwan macro,regime_context,tw,P1,regime and macro context,,,,,,materialize_error,RuntimeError: **Error: Cannot find data: finlab_tw_stock_item/price#収盤價.feather
tw_total_pmi:新增訂單數量,tw_total_pmi,新增訂單數量,taiwan macro,regime_context,tw,P1,regime and macro context,,,,,,materialize_error,RuntimeError: **Error: Cannot find data: finlab_tw_stock_item/price#収盤價.feather
tw_total_pmi:生產數量,tw_total_pmi,生產數量,taiwan macro,regime_context,tw,P1,regime and macro context,,,,,,materialize_error,RuntimeError: **Error: Cannot find data: finlab_tw_stock_item/price#収盤價.feather
tw_total_pmi:人力僱用數量,tw_total_pmi,人力僱用數量,taiwan macro,regime_context,tw,P1,regime and macro context,,,,,,materialize_error,RuntimeError: **Error: Cannot find data: finlab_tw_stock_item/price#収盤價.feather
tw_total_pmi:供應商交貨時間,tw_total_pmi,供應商交貨時間,taiwan macro,regime_context,tw,P1,regime and macro context,,,,,,materialize_error,RuntimeError: **Error: Cannot find data: finlab_tw_stock_item/price#収盤價.feather
tw_total_pmi:存貨,tw_total_pmi,存貨,taiwan macro,regime_context,tw,P1,regime and macro context,,,,,,materialize_error,RuntimeError: **Error: Cannot find data: finlab_tw_stock_item/price#収盤價.feather
tw_total_pmi:客戶存貨,tw_total_pmi,客戶存貨,taiwan macro,regime_context,tw,P1,regime and macro context,,,,,,materialize_error,RuntimeError: **Error: Cannot find data: finlab_tw_stock_item/price#収盤價.feather
tw_total_pmi:原物料價格,tw_total_pmi,原物料價格,taiwan macro,regime_context,tw,P1,regime and macro context,,,,,,materialize_error,RuntimeError: **Error: Cannot find data: finlab_tw_stock_item/price#収盤價.feather
tw_total_pmi:未完成訂單,tw_total_pmi,未完成訂單,taiwan macro,regime_context,tw,P1,regime and macro context,,,,,,materialize_error,RuntimeError: **Error: Cannot find data: finlab_tw_stock_item/price#収盤價.feather
tw_total_pmi:新增出口訂單,tw_total_pmi,新增出口訂單,taiwan macro,regime_context,tw,P1,regime and macro context,,,,,,materialize_error,RuntimeError: **Error: Cannot find data: finlab_tw_stock_item/price#収盤價.feather
tw_total_pmi:進口原物料數量,tw_total_pmi,進口原物料數量,taiwan macro,regime_context,tw,P1,regime and macro context,,,,,,materialize_error,RuntimeError: **Error: Cannot find data: finlab_tw_stock_item/price#収盤價.feather
tw_total_pmi:未來六個月展望,tw_total_pmi,未來六個月展望,taiwan macro,regime_context,tw,P1,regime and macro context,,,,,,materialize_error,RuntimeError: **Error: Cannot find data: finlab_tw_stock_item/price#収盤價.feather
world_index:open,world_index,open,world market,global_context,tw,P0,"morning setup, cross-market context, regime evidence",2857.0,35.0,0.0,,,context_only_or_not_stock_panel,
world_index:high,world_index,high,world market,global_context,tw,P0,"morning setup, cross-market context, regime evidence",2857.0,35.0,0.0,,,context_only_or_not_stock_panel,
world_index:low,world_index,low,world market,global_context,tw,P0,"morning setup, cross-market context, regime evidence",2857.0,35.0,0.0,,,context_only_or_not_stock_panel,
world_index:close,world_index,close,world market,global_context,tw,P0,"morning setup, cross-market context, regime evidence",2857.0,35.0,0.0,,,context_only_or_not_stock_panel,
world_index:adj_close,world_index,adj_close,world market,global_context,tw,P0,"morning setup, cross-market context, regime evidence",2857.0,35.0,0.0,,,context_only_or_not_stock_panel,
world_index:volume,world_index,volume,world market,global_context,tw,P0,"morning setup, cross-market context, regime evidence",2857.0,35.0,0.0,,,context_only_or_not_stock_panel,
margin_short_sale_suspension,margin_short_sale_suspension,,chips / institutional flow,chip_diversity,tw,P0,"foreign/trust/dealer flow, margin heat, lending pressure, theme rotation",37951.0,7.0,0.0,,,context_only_or_not_stock_panel,
rotc_broker_transactions,rotc_broker_transactions,,broker / branch flow,emerging_chip_diversity,tw,P0,"broker concentration, branch flow anomaly, emerging-stock chip proxy",21197146.0,9.0,0.0,,,context_only_or_not_stock_panel,
security_industry_themes,security_industry_themes,,security master / taxonomy,taxonomy_expansion,tw,P0,"subindustry, supply-chain, and industry-theme expansion",1973.0,5.0,0.0,,,context_only_or_not_stock_panel,
single_stock_futures_and_equity_options_underlying,single_stock_futures_and_equity_options_underlying,,derivatives / positioning,regime_context,tw,P1,"market regime, hedge pressure, risk dashboard",316.0,14.0,0.0,,,context_only_or_not_stock_panel,
tw_etf_basic_info,tw_etf_basic_info,,taiwan macro,regime_context,tw,P1,regime and macro context,230.0,9.0,0.0,,,context_only_or_not_stock_panel,
tw_etf_beneficiary_stats,tw_etf_beneficiary_stats,,taiwan macro,regime_context,tw,P1,regime and macro context,232.0,13.0,0.0,,,context_only_or_not_stock_panel,
tw_etf_dividend_events,tw_etf_dividend_events,,taiwan macro,regime_context,tw,P1,regime and macro context,1338.0,10.0,0.0,,,context_only_or_not_stock_panel,
tw_news_cnyes,tw_news_cnyes,,taiwan macro,regime_context,tw,P1,regime and macro context,435054.0,5.0,0.0,,,context_only_or_not_stock_panel,
tw_option_daily_delta,tw_option_daily_delta,,derivatives / positioning,regime_context,tw,P1,"market regime, hedge pressure, risk dashboard",272774.0,10.0,0.0,,,context_only_or_not_stock_panel,
tw_option_daily_summary,tw_option_daily_summary,,derivatives / positioning,regime_context,tw,P1,"market regime, hedge pressure, risk dashboard",99386.0,17.0,0.0,,,context_only_or_not_stock_panel,
tw_option_put_call_ratio,tw_option_put_call_ratio,,derivatives / positioning,regime_context,tw,P1,"market regime, hedge pressure, risk dashboard",6007.0,10.0,0.0,,,context_only_or_not_stock_panel,
tw_option_recent_trades,tw_option_recent_trades,,derivatives / positioning,regime_context,tw,P1,"market regime, hedge pressure, risk dashboard",422333.0,11.0,0.0,,,context_only_or_not_stock_panel,
tw_taifex_futures_large_trader,tw_taifex_futures_large_trader,,derivatives / positioning,regime_context,tw,P1,"market regime, hedge pressure, risk dashboard",1918205.0,22.0,0.0,,,context_only_or_not_stock_panel,
tw_taifex_option_institutional_breakdown,tw_taifex_option_institutional_breakdown,,derivatives / positioning,regime_context,tw,P1,"market regime, hedge pressure, risk dashboard",11248.0,17.0,0.0,,,context_only_or_not_stock_panel,
tw_taifex_option_large_trader,tw_taifex_option_large_trader,,derivatives / positioning,regime_context,tw,P1,"market regime, hedge pressure, risk dashboard",1030670.0,23.0,0.0,,,context_only_or_not_stock_panel,
tw_taifex_option_liquidity,tw_taifex_option_liquidity,,derivatives / positioning,regime_context,tw,P1,"market regime, hedge pressure, risk dashboard",1255239.0,10.0,0.0,,,context_only_or_not_stock_panel,
us_analyst_consensus:strong_buy,us_analyst_consensus,strong_buy,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",113.0,10393.0,0.0,,,context_only_or_not_stock_panel,
us_analyst_consensus:buy,us_analyst_consensus,buy,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",113.0,10393.0,0.0,,,context_only_or_not_stock_panel,
us_analyst_consensus:hold,us_analyst_consensus,hold,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",113.0,10393.0,0.0,,,context_only_or_not_stock_panel,
us_analyst_consensus:sell,us_analyst_consensus,sell,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",113.0,10393.0,0.0,,,context_only_or_not_stock_panel,
us_analyst_consensus:strong_sell,us_analyst_consensus,strong_sell,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",113.0,10393.0,0.0,,,context_only_or_not_stock_panel,
us_analyst_consensus:consensus,us_analyst_consensus,consensus,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",113.0,10393.0,0.0,,,context_only_or_not_stock_panel,
us_balance_sheet:reported_currency,us_balance_sheet,reported_currency,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:cik,us_balance_sheet,cik,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:filing_date,us_balance_sheet,filing_date,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:accepted_date,us_balance_sheet,accepted_date,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:fiscal_year,us_balance_sheet,fiscal_year,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:cash_and_cash_equivalents,us_balance_sheet,cash_and_cash_equivalents,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:short_term_investments,us_balance_sheet,short_term_investments,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:cash_and_short_term_investments,us_balance_sheet,cash_and_short_term_investments,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:net_receivables,us_balance_sheet,net_receivables,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:accounts_receivables,us_balance_sheet,accounts_receivables,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:other_receivables,us_balance_sheet,other_receivables,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:inventory,us_balance_sheet,inventory,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:prepaids,us_balance_sheet,prepaids,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:other_current_assets,us_balance_sheet,other_current_assets,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:total_current_assets,us_balance_sheet,total_current_assets,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:property_plant_equipment_net,us_balance_sheet,property_plant_equipment_net,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:goodwill,us_balance_sheet,goodwill,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:intangible_assets,us_balance_sheet,intangible_assets,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:goodwill_and_intangible_assets,us_balance_sheet,goodwill_and_intangible_assets,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:long_term_investments,us_balance_sheet,long_term_investments,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:tax_assets,us_balance_sheet,tax_assets,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:other_non_current_assets,us_balance_sheet,other_non_current_assets,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:total_non_current_assets,us_balance_sheet,total_non_current_assets,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:other_assets,us_balance_sheet,other_assets,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:total_assets,us_balance_sheet,total_assets,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:total_payables,us_balance_sheet,total_payables,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:account_payables,us_balance_sheet,account_payables,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:other_payables,us_balance_sheet,other_payables,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:accrued_expenses,us_balance_sheet,accrued_expenses,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:short_term_debt,us_balance_sheet,short_term_debt,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:capital_lease_obligations_current,us_balance_sheet,capital_lease_obligations_current,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:tax_payables,us_balance_sheet,tax_payables,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:deferred_revenue,us_balance_sheet,deferred_revenue,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:other_current_liabilities,us_balance_sheet,other_current_liabilities,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:total_current_liabilities,us_balance_sheet,total_current_liabilities,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:long_term_debt,us_balance_sheet,long_term_debt,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:deferred_revenue_non_current,us_balance_sheet,deferred_revenue_non_current,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:deferred_tax_liabilities_non_current,us_balance_sheet,deferred_tax_liabilities_non_current,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:other_non_current_liabilities,us_balance_sheet,other_non_current_liabilities,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:total_non_current_liabilities,us_balance_sheet,total_non_current_liabilities,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:other_liabilities,us_balance_sheet,other_liabilities,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:capital_lease_obligations,us_balance_sheet,capital_lease_obligations,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:total_liabilities,us_balance_sheet,total_liabilities,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:treasury_stock,us_balance_sheet,treasury_stock,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:preferred_stock,us_balance_sheet,preferred_stock,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:common_stock,us_balance_sheet,common_stock,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:retained_earnings,us_balance_sheet,retained_earnings,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:additional_paid_in_capital,us_balance_sheet,additional_paid_in_capital,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:accumulated_other_comprehensive_income_loss,us_balance_sheet,accumulated_other_comprehensive_income_loss,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:other_total_stockholders_equity,us_balance_sheet,other_total_stockholders_equity,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:total_stockholders_equity,us_balance_sheet,total_stockholders_equity,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:total_equity,us_balance_sheet,total_equity,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:minority_interest,us_balance_sheet,minority_interest,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:total_liabilities_and_total_equity,us_balance_sheet,total_liabilities_and_total_equity,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:total_investments,us_balance_sheet,total_investments,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:total_debt,us_balance_sheet,total_debt,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:net_debt,us_balance_sheet,net_debt,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_balance_sheet:original_date,us_balance_sheet,original_date,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:reported_currency,us_cash_flow,reported_currency,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:cik,us_cash_flow,cik,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:filing_date,us_cash_flow,filing_date,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:accepted_date,us_cash_flow,accepted_date,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:fiscal_year,us_cash_flow,fiscal_year,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:net_income,us_cash_flow,net_income,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:depreciation_and_amortization,us_cash_flow,depreciation_and_amortization,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:deferred_income_tax,us_cash_flow,deferred_income_tax,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:stock_based_compensation,us_cash_flow,stock_based_compensation,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:change_in_working_capital,us_cash_flow,change_in_working_capital,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:accounts_receivables,us_cash_flow,accounts_receivables,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:inventory,us_cash_flow,inventory,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:accounts_payables,us_cash_flow,accounts_payables,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:other_working_capital,us_cash_flow,other_working_capital,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:other_non_cash_items,us_cash_flow,other_non_cash_items,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:net_cash_provided_by_operating_activities,us_cash_flow,net_cash_provided_by_operating_activities,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:investments_in_property_plant_and_equipment,us_cash_flow,investments_in_property_plant_and_equipment,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:acquisitions_net,us_cash_flow,acquisitions_net,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:purchases_of_investments,us_cash_flow,purchases_of_investments,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:sales_maturities_of_investments,us_cash_flow,sales_maturities_of_investments,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:other_investing_activities,us_cash_flow,other_investing_activities,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:net_cash_provided_by_investing_activities,us_cash_flow,net_cash_provided_by_investing_activities,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:net_debt_issuance,us_cash_flow,net_debt_issuance,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:long_term_net_debt_issuance,us_cash_flow,long_term_net_debt_issuance,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:short_term_net_debt_issuance,us_cash_flow,short_term_net_debt_issuance,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:net_stock_issuance,us_cash_flow,net_stock_issuance,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:net_common_stock_issuance,us_cash_flow,net_common_stock_issuance,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:common_stock_issuance,us_cash_flow,common_stock_issuance,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:common_stock_repurchased,us_cash_flow,common_stock_repurchased,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:net_preferred_stock_issuance,us_cash_flow,net_preferred_stock_issuance,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:net_dividends_paid,us_cash_flow,net_dividends_paid,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:common_dividends_paid,us_cash_flow,common_dividends_paid,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:preferred_dividends_paid,us_cash_flow,preferred_dividends_paid,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:other_financing_activities,us_cash_flow,other_financing_activities,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:net_cash_provided_by_financing_activities,us_cash_flow,net_cash_provided_by_financing_activities,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:effect_of_forex_changes_on_cash,us_cash_flow,effect_of_forex_changes_on_cash,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:net_change_in_cash,us_cash_flow,net_change_in_cash,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:cash_at_end_of_period,us_cash_flow,cash_at_end_of_period,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:cash_at_beginning_of_period,us_cash_flow,cash_at_beginning_of_period,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:operating_cash_flow,us_cash_flow,operating_cash_flow,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:capital_expenditure,us_cash_flow,capital_expenditure,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:free_cash_flow,us_cash_flow,free_cash_flow,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:income_taxes_paid,us_cash_flow,income_taxes_paid,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:interest_paid,us_cash_flow,interest_paid,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_cash_flow:original_date,us_cash_flow,original_date,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",,,,,,empty,
us_dcf:dcf,us_dcf,dcf,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",113.0,11637.0,0.0,,,context_only_or_not_stock_panel,
us_dcf:stock_price,us_dcf,stock_price,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",113.0,11637.0,0.0,,,context_only_or_not_stock_panel,
us_earnings_surprises:eps_actual,us_earnings_surprises,eps_actual,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",3543.0,12262.0,0.0,,,context_only_or_not_stock_panel,
us_earnings_surprises:eps_estimated,us_earnings_surprises,eps_estimated,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",3543.0,12262.0,0.0,,,context_only_or_not_stock_panel,
us_fund_price:open,us_fund_price,open,us market,global_context,us,P1,"US leading / morning setup replacement candidate, global risk context",2863.0,9683.0,0.0,,,context_only_or_not_stock_panel,
