id,kind,api_key,namespace,field,group,dataset_lane,market,adoption_priority,stockvision_use,raw_rows,raw_cols,overlap_cols,coverage,avg_rank_std,status,direction_mode,direction,elapsed_s,cagr,benchmark_alpha,benchmark_beta,total_return,max_drawdown,monthly_sharpe,monthly_sortino,calmar,win_ratio,avg_n_stock,max_n_stock,trade_count,match_days,avg_daily_matches,max_daily_matches,latest_matches,selection_note
finlab701_financial_statement_非控制權益_high,finlab701_single,financial_statement:非控制權益,financial_statement,非控制權益,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.7824470640035224,0.28508446117296443,ok,high,1,0.083,0.17220161751102503,0.22769593801616642,1.242115932729188,0.6971660829527782,-0.15392554499041278,0.9832452568872496,2.5847125420846635,1.1186605245835188,0.5102564102564102,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_非流動負債_high,finlab701_single,financial_statement:非流動負債,financial_statement,非流動負債,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9065324420606012,0.2888073461927482,ok,high,1,0.083,0.15095679257394612,0.20740287302075966,1.2634189449459992,0.5969058506348108,-0.1440829339393943,0.9790023762555045,2.10951618831873,1.0476349425811453,0.5205128205128206,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_其他應收款_low,finlab701_single,financial_statement:其他應收款,financial_statement,其他應收款,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.7215016211023496,0.2888404864611832,ok,low,-1,0.073,0.1667030302075192,0.23492860928576664,1.5270766093066181,0.6708062649335909,-0.20053785247221856,0.9703215986663285,1.9147410727144363,0.8312381716010256,0.4793814432989691,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_應收帳款及票據_high,finlab701_single,financial_statement:應收帳款及票據,financial_statement,應收帳款及票據,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9364327742865148,0.2887870512427212,ok,high,1,0.078,0.18721000428445556,0.24286858302204484,1.2457924849555886,0.7705944183200737,-0.2271345859871644,0.9671497064522112,2.150031197584902,0.8241887142977491,0.5230769230769231,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_發放現金股利_low,finlab701_single,financial_statement:發放現金股利,financial_statement,發放現金股利,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.8507134851699155,0.18358676617121597,ok,low,-1,0.076,0.15614326577370918,0.22527759968308164,1.5474170485517602,0.6209890140037755,-0.13816796609462423,0.9587356865747981,2.2338481769816303,1.1300156615909538,0.5307692307692308,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_security_lending_借券_high,finlab701_single,security_lending:借券,security_lending,借券,chips / institutional flow,chip_diversity,tw,P0,"foreign/trust/dealer flow, margin heat, lending pressure, theme rotation",4782,2374,1149,0.9060311011487812,0.27902330110311024,ok,high,1,0.083,0.22737061125628566,0.34063858831296323,2.5352496920305323,0.9779728694164616,-0.13043914377243004,0.9574574872038072,2.5681976900993213,1.742982779963172,0.5025641025641026,10.0,10.0,406,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_合約資產_流動_high,finlab701_single,financial_statement:合約資產_流動,financial_statement,合約資產_流動,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.2421626706160189,0.28780844306238557,ok,high,1,0.079,0.16114190443547471,0.22595388856716594,1.4506709405389737,0.6444393451378014,-0.09644171099015464,0.957340448153989,1.9837413174498124,1.670700320203997,0.5128205128205128,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_遞延所得稅_high,finlab701_single,financial_statement:遞延所得稅,financial_statement,遞延所得稅,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.8867399831885683,0.28870978338380515,ok,high,1,0.076,0.17311650199295592,0.21190622760385405,0.8682210317905623,0.7015800222223751,-0.12252858379379117,0.9568004565345266,2.4214451622487707,1.4127509608261644,0.517948717948718,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_按攤銷後成本衡量之金融資產_非流動_high,finlab701_single,financial_statement:按攤銷後成本衡量之金融資產_非流動,financial_statement,按攤銷後成本衡量之金融資產_非流動,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.4170015610615218,0.28618507496502404,ok,high,1,0.063,0.27924628535323914,0.36913300153350603,2.011912593791869,1.2702550218762294,-0.18234082977490695,0.9481953820404673,3.4583604489061597,1.5313683282820236,0.5282051282051282,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_應收帳款_關係人_增加_減少_low,finlab701_single,financial_statement:應收帳款_關係人_增加_減少,financial_statement,應收帳款_關係人_增加_減少,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.48018052275547374,0.2872062356345103,ok,low,-1,0.083,0.21907722464346158,0.3177512996087852,2.2085979167973995,0.9338260873027766,-0.2616429760365251,0.9386546726771974,2.038390369117054,0.8372816084953675,0.49743589743589745,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_短期借款減少_low,finlab701_single,financial_statement:短期借款減少,financial_statement,短期借款減少,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.8411960132890366,0.28322009160640854,ok,low,-1,0.077,0.16931133858621417,0.18982139295905712,0.4590715786003707,0.6832743124533343,-0.26275575157805775,0.9178096094419259,2.1234636342901445,0.6443432508590001,0.49743589743589745,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_rotc_price_收盤價_low,finlab701_single,rotc_price:收盤價,rotc_price,收盤價,price / OHLCV,emerging_price_diversity,tw,P0,"emerging-stock price, liquidity, quote-spread, and watchlist context",4778,1532,359,0.28280830965056236,0.28909756516538865,ok,low,-1,0.069,0.14663182403871766,0.1969879498479159,1.1271089655440585,0.5770153825332829,-0.15161785136066874,0.9062718623993269,2.2796634473582666,0.9670507279690502,0.4832904884318766,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_rotc_price_日均價_low,finlab701_single,rotc_price:日均價,rotc_price,日均價,price / OHLCV,emerging_price_diversity,tw,P0,"emerging-stock price, liquidity, quote-spread, and watchlist context",4778,1532,359,0.28280830965056236,0.289099441540955,ok,low,-1,0.079,0.14663182403871766,0.1969879498479159,1.1271089655440585,0.5770153825332829,-0.15161785136066874,0.9062718623993269,2.2796634473582666,0.9670507279690502,0.4832904884318766,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_rotc_price_最高價_low,finlab701_single,rotc_price:最高價,rotc_price,最高價,price / OHLCV,emerging_price_diversity,tw,P0,"emerging-stock price, liquidity, quote-spread, and watchlist context",4778,1532,359,0.28280830965056236,0.2890975631186834,ok,low,-1,0.07,0.14663182403871766,0.1969879498479159,1.1271089655440585,0.5770153825332829,-0.15161785136066874,0.9062718623993269,2.2796634473582666,0.9670507279690502,0.4832904884318766,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_rotc_price_開盤價_low,finlab701_single,rotc_price:開盤價,rotc_price,開盤價,price / OHLCV,emerging_price_diversity,tw,P0,"emerging-stock price, liquidity, quote-spread, and watchlist context",4778,1532,359,0.28276227834927753,0.2890995604703171,ok,low,-1,0.067,0.14663182403871766,0.1969879498479159,1.1271089655440585,0.5770153825332829,-0.15161785136066874,0.9062718623993269,2.2796634473582666,0.9670507279690502,0.4832904884318766,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_其他權益_low,finlab701_single,financial_statement:其他權益,financial_statement,其他權益,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.924007324980987,0.28878995730687124,ok,low,-1,0.077,0.1580461754280551,0.24106218003474744,1.8581271210256352,0.629888444676793,-0.14148882282208375,0.9054759299853937,1.8725550568798697,1.1169433941282851,0.5604113110539846,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_租賃負債_非流動_high,finlab701_single,financial_statement:租賃負債_非流動,financial_statement,租賃負債_非流動,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.8484069167033583,0.2888011847318576,ok,high,1,0.084,0.14852659502351218,0.19523174652096584,1.0453900919490071,0.5857079408922206,-0.11964236957033814,0.9045519430669485,2.158957834615121,1.2413176233522079,0.5051282051282051,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_呆帳費用提列_轉列收入_數_low,finlab701_single,financial_statement:呆帳費用提列_轉列收入_數,financial_statement,呆帳費用提列_轉列收入_數,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.848699115398471,0.2880969499866474,ok,low,-1,0.076,0.17187454534946078,0.26499889109383873,2.0843796720307046,0.6955900408049118,-0.14348239234970117,0.8954474349582253,1.9081280418736917,1.1977955244525458,0.5089974293059126,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_共同控制下前手權益_low,finlab701_single,financial_statement:共同控制下前手權益,financial_statement,共同控制下前手權益,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.2009566505223552,0.09485458367342754,ok,low,-1,0.076,0.16467710775938538,0.18854481367699288,0.5342250797576368,0.6611667883443841,-0.14383951172289056,0.8800080430127458,2.741555602760711,1.144787394736638,0.47692307692307695,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_margin_transactions_融券前日餘額_high,finlab701_single,margin_transactions:融券前日餘額,margin_transactions,融券前日餘額,chips / institutional flow,chip_diversity,tw,P0,"foreign/trust/dealer flow, margin heat, lending pressure, theme rotation",4282,2441,1150,0.9086578873634071,0.279632605884929,ok,high,1,0.081,0.32377314140780045,0.5151828365341469,4.28427683826211,1.5441631413779238,-0.3434702757685374,0.873541511188471,2.6281830265123327,0.9426251352668149,0.4512820512820513,10.0,10.0,404,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_待分配股票股利_high,finlab701_single,financial_statement:待分配股票股利,financial_statement,待分配股票股利,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.40326221830844977,0.1923448530602737,ok,high,1,0.076,0.12472245044216224,0.18659297270853095,1.3848329121574323,0.47890944264222934,-0.1765207302316265,0.865071991812068,1.8141873644591966,0.7065197672864861,0.5717948717948718,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_fundamental_features_營業毛利成長率_low,finlab701_single,fundamental_features:營業毛利成長率,fundamental_features,營業毛利成長率,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.92103730536765,0.28880528874699796,ok,low,-1,0.083,0.2326288713488438,0.3983915190066789,3.7102251876044843,1.0063256461976833,-0.32049684469402373,0.8521682459053547,1.9429654665150728,0.725815611117217,0.44072164948453607,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_處分不動產_廠房及設備_high,finlab701_single,financial_statement:處分不動產_廠房及設備,financial_statement,處分不動產_廠房及設備,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9053696513629268,0.2836408729297096,ok,high,1,0.076,0.16096823863281107,0.22414073401898593,1.4139746611035522,0.6436206644047737,-0.2126636084388671,0.8509130769605969,2.012641195501994,0.7568792376938546,0.5269922879177378,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_margin_transactions_融券今日餘額_high,finlab701_single,margin_transactions:融券今日餘額,margin_transactions,融券今日餘額,chips / institutional flow,chip_diversity,tw,P0,"foreign/trust/dealer flow, margin heat, lending pressure, theme rotation",4282,2441,1150,0.9086578873634071,0.27943669692043327,ok,high,1,0.076,0.3232498971743474,0.5121921406777342,4.229048466309476,1.5408167305176415,-0.4045699795869132,0.8356662738454359,2.6524149349502655,0.798976502753285,0.45758354755784064,10.0,10.0,402,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_security_lending_sell_借券賣出還券_high,finlab701_single,security_lending_sell:借券賣出還券,security_lending_sell,借券賣出還券,chips / institutional flow,chip_diversity,tw,P0,"foreign/trust/dealer flow, margin heat, lending pressure, theme rotation",4779,2500,1171,0.9262828723532002,0.259876501097781,ok,high,1,0.086,0.2377006906562953,0.375006765909495,3.073288620890696,1.033941351549867,-0.24139068404193154,0.8328104278186164,1.9130531446218717,0.9846728131681948,0.4961439588688946,10.0,10.0,409,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_fundamental_features_ROA稅後息前_high,finlab701_single,fundamental_features:ROA稅後息前,fundamental_features,ROA稅後息前,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9347716447184086,0.2888033845154838,ok,high,1,0.07,0.18547338714919714,0.28335434397579107,2.1908457456259165,0.7619864833649295,-0.18388495217225664,0.8316314245622056,2.1142050199702034,1.008583351300812,0.46134020618556704,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_institutional_investors_trading_summary_自營商賣出股數(避險)_high,finlab701_single,institutional_investors_trading_summary:自營商賣出股數(避險),institutional_investors_trading_summary,自營商賣出股數(避險),chips / institutional flow,chip_diversity,tw,P0,"foreign/trust/dealer flow, margin heat, lending pressure, theme rotation",3455,2673,1167,0.9168014249689789,0.24378338266570665,ok,high,1,0.069,0.26451817386971954,0.3764379648831847,2.5050735704145897,1.1843974864347921,-0.31782704872046463,0.8307414808479612,2.6121534001033426,0.8322446201114878,0.5038560411311054,10.0,10.0,407,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_security_lending_sell_借券賣出餘額_high,finlab701_single,security_lending_sell:借券賣出餘額,security_lending_sell,借券賣出餘額,chips / institutional flow,chip_diversity,tw,P0,"foreign/trust/dealer flow, margin heat, lending pressure, theme rotation",4779,2500,1171,0.9262828723532002,0.28830028661621643,ok,high,1,0.104,0.22686151298562107,0.3331123758824789,2.37818732564145,0.9752427617356916,-0.20383573082397966,0.82833188276436,2.656582011034642,1.1129078449109904,0.49230769230769234,10.0,10.0,403,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_fundamental_features_營業利益成長率_low,finlab701_single,fundamental_features:營業利益成長率,fundamental_features,營業利益成長率,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9208151543049273,0.2888053206575972,ok,low,-1,0.076,0.1635253902784195,0.2203160958667738,1.2711326060059074,0.6557042212607245,-0.19946406087508162,0.8230073179728665,2.1576382577084794,0.8197827304514818,0.4601542416452442,10.0,10.0,401,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_其他非流動資產_high,finlab701_single,financial_statement:其他非流動資產,financial_statement,其他非流動資產,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9131059120201738,0.28880642392986966,ok,high,1,0.063,0.12126453398523429,0.1631213199988382,0.9368703018089412,0.4638260727235086,-0.10025214863014498,0.8216500543912651,1.7133711491962609,1.209474718445987,0.4897435897435897,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_應付帳款_關係人增加_減少_low,finlab701_single,financial_statement:應付帳款_關係人增加_減少,financial_statement,應付帳款_關係人增加_減少,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.45121382540127286,0.2866365613788502,ok,low,-1,0.076,0.20475883250880922,0.29199813315904216,1.9526561333022736,0.8592373037475594,-0.24182724612301543,0.8173297962800905,2.370436591069936,0.8466803016961848,0.47692307692307695,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_security_lending_sell_借券賣出_high,finlab701_single,security_lending_sell:借券賣出,security_lending_sell,借券賣出,chips / institutional flow,chip_diversity,tw,P0,"foreign/trust/dealer flow, margin heat, lending pressure, theme rotation",4779,2500,1171,0.9262828723532002,0.27797698659972786,ok,high,1,0.073,0.22245693624737162,0.3406064306415931,2.644511512081019,0.9517325937363026,-0.29413698846774616,0.8094987965270796,2.378013719606842,0.756278136336468,0.49230769230769234,10.0,10.0,407,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_應付商業本票∕承兌匯票_high,finlab701_single,financial_statement:應付商業本票∕承兌匯票,financial_statement,應付商業本票∕承兌匯票,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9189909138213985,0.037051831273583635,ok,high,1,0.067,0.11017157381112685,0.15494266421214403,1.002100470941172,0.4161652587758644,-0.09632021639972954,0.8069577599004403,2.009135033276921,1.1436865599259276,0.5089974293059126,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_fundamental_features_稅率_high,finlab701_single,fundamental_features:稅率,fundamental_features,稅率,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9364327742865148,0.28480383083942445,ok,high,1,0.089,0.1548191223124813,0.19202790079918047,0.8328350752837526,0.6148164239504883,-0.2505415726743887,0.8051801952541878,2.071014987038338,0.617913193120048,0.4641025641025641,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_institutional_investors_trading_summary_自營商買賣超股數(避險)_high,finlab701_single,institutional_investors_trading_summary:自營商買賣超股數(避險),institutional_investors_trading_summary,自營商買賣超股數(避險),chips / institutional flow,chip_diversity,tw,P0,"foreign/trust/dealer flow, margin heat, lending pressure, theme rotation",3455,2673,1167,0.9168014249689789,0.25070749897335065,ok,high,1,0.07,0.22306766302940262,0.3124317579960152,2.0002148897682206,0.9549806962599425,-0.2083795107706372,0.7980832696751662,2.2303493414118827,1.0704361376178901,0.4730077120822622,10.0,10.0,405,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_fundamental_features_淨值除資產_low,finlab701_single,fundamental_features:淨值除資產,fundamental_features,淨值除資產,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9364327742865148,0.28880315695367553,ok,low,-1,0.084,0.12677815688063854,0.19687631001232103,1.5689899807257972,0.4879277467331484,-0.15171577387215962,0.7869334561263686,1.6232081974135808,0.8355742972677711,0.5269922879177378,10.0,10.0,402,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_fundamental_features_總負債除總淨值_high,finlab701_single,fundamental_features:總負債除總淨值,fundamental_features,總負債除總淨值,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9364327742865148,0.2888031569536756,ok,high,1,0.07,0.12677815688063854,0.19687631001232103,1.5689899807257972,0.4879277467331484,-0.15171577387215962,0.7869334561263686,1.6232081974135808,0.8355742972677711,0.5269922879177378,10.0,10.0,402,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_fundamental_features_負債比率_high,finlab701_single,fundamental_features:負債比率,fundamental_features,負債比率,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9364327742865148,0.2888031569536756,ok,high,1,0.092,0.12677815688063854,0.19687631001232103,1.5689899807257972,0.4879277467331484,-0.15171577387215962,0.7869334561263686,1.6232081974135808,0.8355742972677711,0.5269922879177378,10.0,10.0,402,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_租賃負債─流動_high,finlab701_single,financial_statement:租賃負債─流動,financial_statement,租賃負債─流動,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.8380278589440819,0.288816260639354,ok,high,1,0.068,0.13342325531846444,0.14068515800330247,0.1625414086461424,0.5173427278525011,-0.07990806803381545,0.7857807468983816,2.095564646753589,1.6695005097221511,0.5435897435897435,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_償還公司債_low,finlab701_single,financial_statement:償還公司債,financial_statement,償還公司債,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.27613076892286753,0.16196290011571865,ok,low,-1,0.076,0.12475157005526749,0.18318060819982995,1.3078030067361326,0.4790369215293644,-0.17644400722950515,0.7842350897351265,1.6811021892525824,0.7069919919302778,0.5038560411311054,10.0,10.0,401,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_應計退休金負債_high,finlab701_single,financial_statement:應計退休金負債,financial_statement,應計退休金負債,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.498783172557339,0.28877839290305357,ok,high,1,0.083,0.13261861118948004,0.18364892479438752,1.1421991476578248,0.513759456799197,-0.17849985152577863,0.781745046812843,1.8209321289392164,0.7429204049857638,0.4794871794871795,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_fundamental_features_營業費用率_low,finlab701_single,fundamental_features:營業費用率,fundamental_features,營業費用率,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.934738622263139,0.28880338877553186,ok,low,-1,0.083,0.1784107005578237,0.265230082608665,1.943257197014628,0.7272801895082208,-0.32701993535866714,0.7770130188236749,1.5619955055856622,0.5455485301740142,0.4524421593830334,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_margin_transactions_融資現金償還_high,finlab701_single,margin_transactions:融資現金償還,margin_transactions,融資現金償還,chips / institutional flow,chip_diversity,tw,P0,"foreign/trust/dealer flow, margin heat, lending pressure, theme rotation",4282,2441,1150,0.9086578873634071,0.22605250810157493,ok,high,1,0.077,0.21619807436808425,0.3143643298915747,2.197231517246802,0.9186626048850668,-0.33232166708559363,0.7693385522691313,2.2706742050595774,0.6505491223994654,0.4599483204134367,10.0,10.0,409,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_institutional_investors_trading_summary_自營商買進股數(避險)_high,finlab701_single,institutional_investors_trading_summary:自營商買進股數(避險),institutional_investors_trading_summary,自營商買進股數(避險),chips / institutional flow,chip_diversity,tw,P0,"foreign/trust/dealer flow, margin heat, lending pressure, theme rotation",3455,2673,1167,0.9168014249689789,0.2376651361221435,ok,high,1,0.078,0.22559672051440827,0.3284046584951906,2.3011251712710448,0.9684715551976615,-0.31645055399179334,0.7685861671032896,2.0471240413777254,0.712874693761228,0.45758354755784064,10.0,10.0,405,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_fundamental_features_稅前淨利成長率_high,finlab701_single,fundamental_features:稅前淨利成長率,fundamental_features,稅前淨利成長率,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9216457190889805,0.2888052033193669,ok,high,1,0.083,0.17830201759311226,0.30912358601655865,2.928147475349841,0.7267498862525525,-0.36479613948960576,0.7547081595832529,1.5674921324375357,0.48875826991994065,0.5025773195876289,10.0,10.0,401,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_預收股款_high,finlab701_single,financial_statement:預收股款,financial_statement,預收股款,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9364327742865148,0.09562009371017506,ok,high,1,0.079,0.18610093817610518,0.25242465304616934,1.4845076434490587,0.7650936953613996,-0.2577553115998438,0.7538318329258697,2.115382776814383,0.7219782096398186,0.5025641025641026,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_fundamental_features_貝里比率_high,finlab701_single,fundamental_features:貝里比率,fundamental_features,貝里比率,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9364327742865148,0.2888031568628935,ok,high,1,0.083,0.1284402806673719,0.17908690444401587,1.133611111178167,0.49524749380401034,-0.14425886174011548,0.7507963972691875,1.617002980398278,0.8902841480703089,0.5153846153846153,10.0,10.0,403,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_fundamental_features_淨值成長率_high,finlab701_single,fundamental_features:淨值成長率,fundamental_features,淨值成長率,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9216457190889805,0.2888052033193669,ok,high,1,0.083,0.15359728473458056,0.21539762205392407,1.3832619794900032,0.6091353452860568,-0.12363944821248418,0.7447505187880643,1.69487884810286,1.2421995160919184,0.4461942257217848,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_負債準備_流動_high,finlab701_single,financial_statement:負債準備_流動,financial_statement,負債準備_流動,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.4382420045631029,0.2855161169510305,ok,high,1,0.063,0.17629463059665706,0.27153639548014363,2.1317733516903945,0.7169755922486072,-0.188016369403454,0.7350654623967658,1.7259702104713648,0.9376058855786137,0.48205128205128206,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_非金融資產減損迴轉利益_low,finlab701_single,financial_statement:非金融資產減損迴轉利益,financial_statement,非金融資產減損迴轉利益,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.3864557899371573,0.27313777957675234,ok,low,-1,0.076,0.13440259722041192,0.18019959859755902,1.025063187799637,0.5217119711603413,-0.2219246949918665,0.7108730964961918,1.5850195487357917,0.6055952505548423,0.4781491002570694,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_fundamental_features_速動比率_low,finlab701_single,fundamental_features:速動比率,fundamental_features,速動比率,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9065324420606012,0.28880738073145196,ok,low,-1,0.083,0.20269178582160485,0.2804329939059977,1.7400626282520777,0.8486384148089017,-0.3664802200108014,0.7050451212570034,1.8290065184497106,0.5530619229501704,0.5141388174807198,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_margin_transactions_資券互抵_high,finlab701_single,margin_transactions:資券互抵,margin_transactions,資券互抵,chips / institutional flow,chip_diversity,tw,P0,"foreign/trust/dealer flow, margin heat, lending pressure, theme rotation",4282,2441,1150,0.9086578873634071,0.2061948128757662,ok,high,1,0.083,0.24376263978294554,0.42241596584856445,3.9987541197230962,1.067295814224666,-0.5729215898405695,0.6771064959875683,1.990016465301755,0.4254655252135386,0.4318766066838046,10.0,10.0,408,830,10.0,10,10,best_of_high_low_in_sample_research_only
